start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
33000,960,82,20,A#,932.3275230361797,423.0,5611531.0,0.312774027719418,37.5,1.0909090909090908
33120,960,88,26,E,1318.5102276514797,257.0,51347063.0,0.31340017292093353,37.63636363636363,1.0909090909090908
33120,960,88,20,E,1318.5102276514797,228.0,1796433.0,0.31344284234904546,37.63636363636363,1.0909090909090908
33360,960,88,20,E,1318.5102276514797,252.99999999999997,4269659.0,0.31556735446069073,37.90909090909091,1.0909090909090908
33480,960,62,20,D,293.6647679174076,945.0000000000002,128000.0,0.31758616815883,38.04545454545455,1.0909090909090908
33480,960,91,20,G,1567.9817439269973,199.99999999999997,726267.0,0.31715799034797465,38.04545454545455,1.0909090909090908
33600,960,88,21,E,1318.5102276514797,229.0,13818722.0,0.31785974238289644,38.18181818181818,1.0909090909090908
33720,960,86,24,D,1174.65907166963,289.0,35701473.0,0.31980795775414583,38.31818181818182,1.0909090909090908
33960,960,91,20,G,1567.9817439269973,171.0,1778044.0,0.32117864010334646,38.59090909090909,1.0909090909090908
34080,960,79,20,G,783.9908719634985,532.0,1792701.0,0.32238689736099246,38.72727272727273,1.0909090909090908
34200,960,74,20,D,587.3295358348151,663.0,2168429.0,0.3240855717269621,38.86363636363637,1.0909090909090908
34560,960,88,26,E,1318.5102276514797,261.0,51536404.0,0.3275074020941677,39.27272727272727,1.0909090909090908
34680,960,91,31,G,1567.9817439269973,215.0,89525694.0,0.3283225641779149,39.40909090909091,1.0909090909090908
34680,960,86,20,D,1174.65907166963,303.00000000000006,3416271.0,0.3278969820581515,39.40909090909091,1.0909090909090908
34800,960,91,24,G,1567.9817439269973,213.00000000000003,37832659.0,0.32973004116374816,39.54545454545455,1.0909090909090908
34800,960,71,20,B,493.88330125612407,680.0,2000373.0,0.32986931972178984,39.54545454545455,1.0909090909090908
34800,360,91,20,G,1567.9817439269973,169.0,44568.0,0.33009992336122423,39.54545454545455,0.4090909090909091
35280,960,83,21,B,987.7666025122483,369.00000000000006,12313780.0,0.3336680457741876,40.09090909090909,1.0909090909090908
35280,960,86,21,D,1174.65907166963,317.0,12243506.0,0.33443303252760426,40.09090909090909,1.0909090909090908
36000,960,91,20,G,1567.9817439269973,177.0,244921.0,0.34098189892002284,40.90909090909091,1.0909090909090908
